2018-06-28 09:04:30,641 [1] INFO  ZXClient.Program - 程序已启动
2018-06-28 09:04:54,045 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:04:54,045 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:04:54,081 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:04:54,081 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:04:54,213 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:04:54,214 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:04:54,280 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:04:54,280 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:04:54,397 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:04:54,397 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:04:54,440 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:04:54,440 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:04:54,557 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:04:54,558 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:04:54,635 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:04:54,635 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:04:54,749 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:04:54,749 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:04:54,776 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:04:54,776 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:04:54,917 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:04:54,917 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:04:54,967 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:04:54,967 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:04:55,087 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:04:55,087 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:04:55,110 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:04:55,110 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:04:56,807 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:04:56,808 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:04:56,850 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:04:56,850 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:04:57,685 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:04:57,686 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:04:57,724 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:04:57,724 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:04:58,349 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:04:58,350 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:04:58,387 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:04:58,387 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:04:59,038 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:04:59,038 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:04:59,081 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:04:59,081 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:04:59,493 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:04:59,493 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:04:59,528 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:04:59,528 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:04:59,655 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:04:59,655 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:04:59,681 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:04:59,681 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:04:59,805 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getUpdateVersion.action?mac=CCB8A8DB14F8&config=true
2018-06-28 09:04:59,821 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:04:59,822 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:04:59,848 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:Version=8
2018-06-28 09:04:59,848 [5] INFO  ZXClient.WorkForm - 评价器更新资源版本：8, 服务器最新版本：8
2018-06-28 09:04:59,848 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDeptNotice.action?mac=CCB8A8DB14F8
2018-06-28 09:04:59,858 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:04:59,858 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:04:59,896 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:生态环境保护多重要，听习近平怎么说的
2018-06-28 09:04:59,896 [5] INFO  ZXClient.WorkForm - USBSendData:S15||生态环境保护多重要，听习近平怎么说的||E
2018-06-28 09:04:59,896 [5] INFO  ZXClient.WorkForm - (USB)发送内容：S15||生态环境保护多重要，听习近平怎么说的||E
2018-06-28 09:04:59,946 [5] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说的||EFalse接收数据:RecvCmdOK
2018-06-28 09:04:59,946 [5] INFO  ZXClient.WorkForm - S15||生态环境保护多重要，听习近平怎么说的||E------------------:RecvCmdOK
2018-06-28 09:04:59,946 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getDissatisfiedKey.action?mac=CCB8A8DB14F8
2018-06-28 09:04:59,995 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:2,3,4,5,6
2018-06-28 09:04:59,995 [5] INFO  ZXClient.WorkForm - USBSendData:S18||2,3,4,5,6||E
2018-06-28 09:04:59,996 [5] INFO  ZXClient.WorkForm - (USB)发送内容：S18||2,3,4,5,6||E
2018-06-28 09:05:00,022 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:00,023 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:00,031 [5] INFO  ZXClient.WorkForm - S18||2,3,4,5,6||EFalse接收数据:RecvCmdOK
2018-06-28 09:05:00,031 [5] INFO  ZXClient.WorkForm - S18||2,3,4,5,6||E------------------:RecvCmdOK
2018-06-28 09:05:00,074 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:00,074 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:00,081 [5] INFO  ZXClient.WorkForm - 信息查询更新
2018-06-28 09:05:00,081 [5] INFO  ZXClient.WorkForm - 发送文件：quary.xml
2018-06-28 09:05:00,206 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:00,206 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:00,247 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:00,247 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:00,373 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:00,374 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:00,401 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:00,402 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:00,565 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:00,565 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:00,611 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:00,611 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:00,695 [5] INFO  ZXClient.WorkForm - 通知公告更新
2018-06-28 09:05:00,695 [5] INFO  ZXClient.WorkForm - 发送文件：notice.xml
2018-06-28 09:05:00,741 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:00,742 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:00,778 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:00,778 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:00,909 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:00,910 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:00,953 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:00,953 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:01,103 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:01,103 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:01,153 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:01,153 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:01,234 [5] INFO  ZXClient.WorkForm - 意见调查
2018-06-28 09:05:01,234 [5] INFO  ZXClient.WorkForm - 发送文件：advice.db
2018-06-28 09:05:01,270 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:01,270 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:01,316 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:01,316 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:01,453 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:01,454 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:01,489 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:01,489 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:01,629 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:01,629 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:01,679 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:01,679 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:01,735 [5] INFO  ZXClient.util.HttpUtil - 接口请求:http://111.230.14.84:8080/getKeyAll.action
2018-06-28 09:05:01,765 [5] INFO  ZXClient.util.HttpUtil - 接口请求结果:{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}

2018-06-28 09:05:01,765 [5] INFO  ZXClient.WorkForm - 评价按钮{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}

2018-06-28 09:05:01,765 [5] INFO  ZXClient.WorkForm - USBSendData:S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E
2018-06-28 09:05:01,765 [5] INFO  ZXClient.WorkForm - (USB)发送内容：S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E
2018-06-28 09:05:01,788 [5] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||EFalse接收数据:RecvCmdOK
2018-06-28 09:05:01,789 [5] INFO  ZXClient.WorkForm - S51||{"data":[{"detail":"非常满意","img":"eval_0.png","x":"0","y":"0"},{"detail":"满意","img":"eval_1.png","x":"1","y":"0"},{"detail":"不满意","img":"eval_2.png","x":"2","y":"0"},{"detail":"很不满意","img":"eval_3.png","x":"0","y":"1"},{"detail":"业务不熟","img":"eval_4.png","x":"1","y":"1"},{"detail":"有待改进","img":"eval_5.png","x":"2","y":"1"},{"detail":"没有评价","img":"eval_6.png","x":"3","y":"1"}],"success":true}
||E------------------:RecvCmdOK
2018-06-28 09:05:01,805 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:01,805 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:01,876 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:01,876 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:01,989 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:01,989 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:02,032 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:02,032 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:02,173 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:02,174 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:02,214 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:02,214 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:02,357 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:02,357 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:02,398 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:02,398 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:02,549 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:02,549 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:02,591 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:02,591 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:02,741 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:02,742 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:02,779 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:02,779 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:02,912 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:02,913 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:02,953 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:02,954 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:03,084 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:03,085 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:03,127 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:03,127 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:03,277 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:03,277 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:03,322 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:03,322 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:03,461 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:03,461 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:03,502 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:03,502 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:03,629 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:03,629 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:03,673 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:03,673 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:03,821 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:03,821 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:03,865 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:03,865 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:03,998 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:03,998 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:04,023 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:04,023 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:04,685 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:04,685 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:04,730 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:04,730 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:05,437 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:05,438 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:05,481 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:05,481 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:06,005 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:06,006 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:06,046 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:06,046 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:06,693 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:06,694 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:06,731 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:06,732 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:07,141 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:07,141 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:07,183 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:07,183 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:07,773 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:07,773 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:07,806 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:07,806 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:08,341 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:08,341 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:08,383 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:08,383 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:08,958 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:08,958 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:08,996 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:08,996 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:09,148 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:09,149 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:09,195 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:09,196 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:09,357 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:09,357 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
2018-06-28 09:05:09,397 [7] INFO  ZXClient.WorkForm - S25EFalse接收数据:RecvCmdOK
2018-06-28 09:05:09,397 [7] INFO  ZXClient.WorkForm - S25E------------------:RecvCmdOK
2018-06-28 09:05:09,549 [7] INFO  ZXClient.WorkForm - USBSendData:S03E
2018-06-28 09:05:09,549 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S03E
2018-06-28 09:05:09,588 [7] INFO  ZXClient.WorkForm - S03EFalse接收数据:RecvCmdOK
2018-06-28 09:05:09,588 [7] INFO  ZXClient.WorkForm - S03E------------------:RecvCmdOK
2018-06-28 09:05:09,741 [7] INFO  ZXClient.WorkForm - USBSendData:S25E
2018-06-28 09:05:09,742 [7] INFO  ZXClient.WorkForm - (USB)发送内容：S25E
